Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
   194441	0.388685381886	0.0	0
   196912	0.38811014823	0.000960440792489	0
   196944	0.3885511607	0.000972862004584	0
   197557	0.388206020506	0.00121104325251	0
   199256	0.387477391207	0.00187060424593	0
   199492	0.385061409849	0.00196204914035	0
   199891	0.374055272549	0.00211568829774	0
   200948	0.363279228712	0.0025110655645	0
   202547	0.357641938875	0.00309194993323	0
   202856	0.346923418404	0.00320245998848	0
   203235	0.338774274933	0.0033339449803	0
   203788	0.329167872865	0.00352128707764	0
   204062	0.316225115587	0.00361147796269	0
   204228	0.300233619929	0.00366397186876	0
   204968	0.289610971734	0.00388614436402	0
   204986	0.278125473053	0.0038913578984	0
   205113	0.268442373164	0.00392667916237	0
   205198	0.258279911894	0.00394949676409	0
   206421	0.248481765274	0.00426537290459	0
   206767	0.240428494079	0.00435134924438	0
   211015	0.215099038725	0.00537268810666	0
   211482	0.196653212798	0.0054731392427	0
   212015	0.186394879252	0.00557795640219	0
   214544	0.186299006976	0.00604934887925	0
   214716	0.186145611334	0.00608139131138	0
   216056	0.186452402618	0.00633082796453	0
   216290	0.186279832521	0.00637445751995	0
   217814	0.186030564603	0.00665834683424	0
   218141	0.186107262424	0.00671917971089	0
   218489	0.186605798259	0.00678394526831	0
   218613	0.186490751528	0.00680708308343	0
   219089	0.186394879252	0.00689585314134	0
   221584	0.185608726588	0.00736090846095	0
   223272	0.185532028767	0.0076742171419	0
   224393	0.183384489782	0.00788219862284	0
   224676	0.180930159513	0.00793409620336	0
   230368	0.14929230839	0.00896395044121	0
   232098	0.116446466588	0.00922222651821	0
   233067	0.0946067620851	0.00933506243488	0
   233212	0.0732655934186	0.00934877984015	0
   236091	0.05811777379	0.00955971226975	0
   236811	0.0473800788635	0.00960155668339	0
   237087	0.0381955148102	0.00961463366186	0
   238058	0.0320980380483	0.00965172089316	0
   239561	0.0314077576602	0.00969996573995	0
   241829	0.0312927109288	0.00977119692367	0
   243268	0.0312927109288	0.00981622813177	0
   244141	0.0312927109288	0.00984354597813	0
   244167	0.0363355926533	0.00984436089248	0
   244171	0.0380612936236	0.00984450470089	0
   244197	0.0465172283783	0.00984549410278	0
   244552	0.0322322592349	0.00986200906107	0
   247102	8.66478292099	0.00994420036339	0
   247972	8.53299689022	0.0174825626551	0
   248016	7.77476223276	0.017858013828	0
   248077	0.6820737213	0.0183322748036	0
   249097	0.545609123456	0.0190279892323	0
   249131	0.447186644781	0.0190465405177	0
   252231	0.443581847198	0.0204328191166	0
   252283	0.442105414146	0.0204558859862	0
   252649	0.440034572982	0.020617695379	0
   252735	0.437177579153	0.0206555380838	0
   252818	0.435988762929	0.0206918238229	0
   252851	0.432786628906	0.0207062123341	0
   252941	0.430504868734	0.0207451633224	0
   252942	0.42590299948	0.0207455928302	0
   253841	0.425615382652	0.0211284798568	0
   254010	0.424905927808	0.0212004089907	0
   255014	0.423947205047	0.0216270137753	0
   257030	0.423947205047	0.0224816921076	0
   257230	0.423947205047	0.0225664815486	0
   257704	0.423947205047	0.0227674317568	0
   259229	0.423640413763	0.0234139522033	0
   260610	0.423851332771	0.0239989993462	0
   261210	0.424119775144	0.0242533101459	0
   267250	0.769931075145	0.0268149943547	0
   268020	1.69734195106	0.0274078416661	0
   269147	1.95266899685	0.0293207447603	0
   269856	1.97078885704	0.0307051883637	0
   270346	1.97280217484	0.0316708733697	0
   270514	1.97268712811	0.0320023038283	0
   270548	1.97485384155	0.0320693760727	0
   270715	1.97797927775	0.0323991767026	0
   272010	1.95903491599	0.0349606595796	0
   272199	1.89529902681	0.03533091831	0
   273153	1.4844863236	0.0371390330064	0
   274780	1.4479973353	0.0395542914879	0
   276012	1.43614752197	0.0413382252788	0
   278039	1.43662688335	0.0442492949061	0
   278126	1.43528467149	0.044374281675	0
   280000	1.43465191447	0.0470640052261	0
   280817	1.434421821	0.0482361166647	0
   282466	18.9453013116	0.0506014774614	0
   283928	18.9453013116	0.0782995091677	0
   284039	18.9453013116	0.0804024368655	0
   284257	18.9453013116	0.0845325128966	0
   285038	18.9453013116	0.0993287938154	0
   285892	18.9318216696	0.115508080253	0
   285920	18.9318216696	0.11603817149	0
   285936	18.8782674161	0.116341079947	0
   286134	0.828719954868	0.12007897701	0
   286621	0.814319938993	0.120482564779	0
   287070	0.813917275434	0.120848192878	0
   288505	0.813322867322	0.122016164552	0
   290158	0.813303692866	0.123360587232	0
   290233	0.813533786329	0.123421585009	0
   290494	0.813399565142	0.123633917174	0
   290816	0.812901029307	0.123895832563	0
   293188	0.812901029307	0.125824033037	0
   295343	0.812670935844	0.127575836194	0
   295670	0.812402493471	0.127841578803	0
   295876	0.812939378217	0.128008933449	0
   296682	0.812901029307	0.128664162933	0
   297057	0.811846434269	0.128969000339	0
   297279	0.80806906659	0.129149230631	0
   298316	0.807071994918	0.129987198426	0
   298758	12.4956856795	0.130343923826	0
   300364	12.4956856795	0.15041199495	0
   305619	8.55890157923	0.216076822813	0
   305961	5.66459426069	0.219003968303	0
   307025	4.64125358528	0.225031095906	0
   307036	3.4138775318	0.225082149811	0
   307244	2.12890141483	0.225792235494	0
   308180	2.131183175	0.227784888982	0
   309127	3.17036195043	0.229803119276	0
   309508	13.1136783714	0.231011025588	0
   316299	0.107511170452	0.320066015907	0
   323649	0.0785385686057	0.320856223968	0
   324699	0.0621444093875	0.320938689465	0
   326718	0.0572740977601	0.321064157513	0
   327334	0.0573316211258	0.321099438511	0
   329896	0.0573316211258	0.321246322508	0
   330630	0.0573316211258	0.321288404684	0
   331326	0.0573316211258	0.321328306726	0
   333347	1.05706854215	0.321444174124	0
   334703	27.1905471522	0.322877558607	0
   335017	27.4247631228	0.331415391295	0
   335795	27.4247631228	0.352751856467	0
   335885	27.4247631228	0.355220086299	0
   336138	27.4247631228	0.362158550832	0
   336192	27.4247631228	0.363639487964	0
   336332	27.4247631228	0.367478954034	0
   336677	27.4247631228	0.376940496928	0
   336744	25.6483457184	0.378777956211	0
   337514	1.19017761033	0.398527182989	0
   338901	1.18866282837	0.400177959776	0
   339943	1.18896961965	0.401416547133	0
   340219	1.18962155113	0.401744702595	0
   341301	29.9983776777	0.403031872269	0
   342860	29.9983776777	0.449799342628	0
   343420	29.9983776777	0.466598433744	0
   345595	0.817004362725	0.531844905672	0
   346095	0.815259487299	0.532253407854	0
   346381	0.810485047948	0.532486573064	0
   348384	0.83056070257	0.534109974481	0
   350917	4.9506525948	0.536213784204	0
   353221	4.30610328238	0.547620088549	0
   353376	3.30118925844	0.548287534078	0
   353440	1.82782411887	0.548498809731	0
