Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
 19147562	2.11285173889	0.0	0
 19168981	2.11667416533	0.0452551715279	0
 19172225	2.09955057868	0.0521216612829	0
 19174634	2.03940812335	0.0571794804829	0
 19203316	1.34290899795	0.115673782863	0
 19205032	0.327204122323	0.117978215499	0
 19240775	0.326010994994	0.12967347273	0
 19242276	0.325613285885	0.130162814018	0
 19250820	0.32497253232	0.132944855524	0
 19254331	0.412313871745	0.13408583435	0
 19259939	0.658252766037	0.136398088598	0
 19263735	6.02569071724	0.138896817601	0
 19272818	5.1126168868	0.193628166518	0
 19273251	3.15776613911	0.195841928105	0
 19278519	1.03623108467	0.212477041805	0
 19280295	0.721267564934	0.214317387681	0
 19280540	0.470070072417	0.214494098677	0
 19281604	0.305573165759	0.214994253234	0
 19283000	0.293686082377	0.215420831606	0
 19284039	0.293465132871	0.21572597171	0
 19285206	0.293553512673	0.216068445653	0
 19287521	0.29342094297	0.216748022256	0
 19287753	0.293354658119	0.216816096798	0
 19288394	0.293354658119	0.217004135875	0
 19293305	0.293354658119	0.218444801772	0
 19296589	0.293354658119	0.219408176967	0
 19298564	0.293354658119	0.219987552969	0
 19298633	0.293354658119	0.220007794153	0
 19300087	0.293354658119	0.220434332754	0
 19303482	0.293354658119	0.221430271487	0
 19303680	0.29339884802	0.221488356902	0
 19307316	0.29339884802	0.222555154141	0
 19307875	0.29339884802	0.222719164959	0
 19308239	0.29339884802	0.222825960902	0
 19311350	0.29339884802	0.223738725404	0
 19311780	0.29339884802	0.223864887571	0
 19314519	0.29339884802	0.224668505226	0
 19317385	0.29339884802	0.225509386015	0
 19327556	0.293553512673	0.228493547709	0
 19327580	0.294393120793	0.228500591579	0
 19342790	0.295453678419	0.232978312272	0
 19361026	0.295453678419	0.238366205729	0
 19365928	0.296204906736	0.239814518688	0
 19377679	20.698394987	0.243295222415	0
 19386548	0.164629476361	0.426869287179	0
 19402754	0.164629476361	0.42953727234	0
 19418099	0.164629476361	0.432063511766	0
 19421095	0.165977268343	0.432556741765	0
 19432216	0.169711314982	0.434402576027	0
 19437100	0.253340702718	0.435231446001	0
 19440123	12.7735769873	0.435997294548	0
 19450614	0.029297904396	0.570004890678	0
 19451890	0.0286350558802	0.570042275334	0
 19452077	0.027950112414	0.57004762894	0
 19452658	0.0274861184529	0.570063868729	0
 19456104	0.0274861184529	0.570158585363	0
 19457840	0.0274861184529	0.570206301618	0
 19458371	0.0274861184529	0.570220897542	0
 19459541	0.0274861184529	0.570253054533	0
 19460616	0.0274861184529	0.570282602111	0
 19465974	0.027950112414	0.570429873794	0
 19468896	0.0286571508308	0.57051154336	0
 19474739	5.44256078299	0.570678987733	0
 19475836	0.122008316798	0.576649476425	0
 19478747	0.0192005120061	0.577004643917	0
 19484083	0.0184271887377	0.577107095993	0
 19484764	0.0176096755683	0.577119645925	0
 19486352	0.0176096755683	0.577147609295	0
 19496175	0.0175875806178	0.577320590662	0
