Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
    71566	0.472177770625	0.0	0
    72048	0.306482494817	0.000227590037361	0
    73508	0.286814123435	0.000675053306729	0
    74983	0.284839465871	0.00109810511635	0
    75174	0.281144314587	0.0011525098649	0
    79340	0.279971250688	0.00232375747049	0
    79719	0.279326065543	0.00242986501042	0
    85422	0.278895942113	0.0040228623247	0
    85800	0.278778635723	0.00412828557735	0
    91348	0.278778635723	0.00567494882271	0
    94481	0.278778635723	0.00654836136953	0
    95344	0.278719982528	0.0067889489549	0
    95560	0.278719982528	0.00684915254933	0
    96481	0.278719982528	0.00710585216736	0
    98530	0.278719982528	0.00767695050642	0
   101261	0.278622227203	0.00843813407486	0
   102460	0.278876391048	0.00877220312238	0
   103290	0.279189208088	0.00900367013593	0
   106248	0.282219623162	0.00982951103141	0
   107930	0.414873599133	0.0103042050241	0
   109541	2.35551231025	0.0109725660013	0
   110646	2.37600182637	0.0135754071041	0
   110707	2.39797722342	0.0137203430591	0
   111487	1.59519094377	0.0155907660754	0
   111523	0.743800716561	0.0156481934186	0
   111822	0.139907421084	0.015870588738	0
   116658	0.139907421084	0.0165471807136	0
   117451	0.139692359369	0.0166581271421	0
   117932	0.139653257239	0.0167253202422	0
   123872	0.139829216824	0.0175548601992	0
   124375	0.139829216824	0.0176251951555	0
   125393	0.139985625344	0.0177675405944	0
   127452	0.139985625344	0.018055770215	0
   134851	0.139985625344	0.0190915250299	0
   135694	0.139985625344	0.019209531348	0
   141933	0.139985625344	0.0200829028376	0
   143116	0.140005176409	0.0202485062234	0
   150683	0.140063829604	0.0213079256475	0
   156058	0.140122482799	0.0220607687316	0
   156114	0.140161584929	0.022068614574	0
   159061	0.140161584929	0.0224816718791	0
   167596	0.140161584929	0.0236779507132	0
   168273	0.140220238124	0.0237728398521	0
   171241	0.140239789189	0.024189013597	0
   171534	0.140239789189	0.0242301040703	0
   174105	0.140239789189	0.0245906589456	0
   174809	0.140239789189	0.0246893879136	0
   181476	0.140239789189	0.0256243667641	0
   181832	0.140239789189	0.0256742923636	0
   182122	0.140298442384	0.025714962489	0
   192175	0.141510608413	0.0271253821829	0
   195282	0.18704503878	0.027565056308	0
   195709	0.234964699076	0.0276449243636	0
   198953	1.31938406993	0.0284071500038	0
   203637	1.19752228183	0.0345871438925	0
   208400	0.423026393235	0.0402909442218	0
   212560	0.371587541241	0.0420507336266	0
   215351	0.3623398875	0.0430878335549	0
   219538	0.363200134359	0.0446049512308	0
   224901	0.365096587663	0.0465527925543	0
   224948	0.366914836708	0.046569952524	0
   225449	0.366719326058	0.0467537775024	0
   228809	0.367090796293	0.0479859540469	0
   233052	0.327147970514	0.0495435209212	0
   234467	0.215511389408	0.0500064353973	0
   240079	0.0126299879849	0.0512158838288	0
   244361	0.00913034735133	0.0512699659847	0
   247825	0.00866112179152	0.0513015937426	0
   250036	0.00866112179152	0.0513207440107	0
   250450	0.00866112179152	0.051324329676	0
   255905	0.00866112179152	0.0513715748246	0
   258032	0.00866112179152	0.0513899977931	0
   263969	0.00868067285651	0.0514414190492	0
   264941	0.00868067285651	0.0514498572888	0
   279396	0.00868067285651	0.051575336024	0
   282499	0.00887618350644	0.0516022715262	0
   283118	0.00928675587127	0.0516077653755	0
   285984	0.0165597520484	0.0516343821953	0
   292369	0.193496890227	0.0517401163099	0
   292486	0.34875189733	0.0517627544881	0
   297932	0.33649337958	0.0536620583376	0
   298772	0.324840944845	0.0539447119944	0
   300831	0.312856142004	0.0546135597931	0
   304388	0.310275401425	0.0557263888165	0
   304649	0.309376052436	0.0558073712828	0
   305291	0.308828622616	0.056005990552	0
   308010	0.308163886406	0.0568456951077	0
   313947	0.307968375756	0.0586752642186	0
   315673	42.425830584	0.0592068185736	0
   318196	42.425830584	0.166247188687	0
   319208	1.0780848258	0.209182129004	0
   321902	1.08093928129	0.212086490541	0
   322759	1.08162356856	0.213012855192	0
   322931	1.08373508358	0.213198893351	0
   325883	0.761142511209	0.216398079084	0
   325980	0.430455797932	0.21647190977	0
   325992	0.0863375030053	0.216477075162	0
   328697	0.0675684806129	0.216710618498	0
   334213	0.0675684806129	0.217083326316	0
   334497	0.0675684806129	0.217102515686	0
   343192	0.0676075827429	0.217690025189	0
   344138	0.0676075827429	0.217753980633	0
   350579	0.0676271338078	0.218189441503	0
   351853	0.0676662359378	0.218275599136	0
   354013	0.0676662359378	0.218421757033	0
   361936	0.0676662359378	0.218957876562	0
   362836	0.0676662359378	0.219018776174	0
   364537	0.0676662359378	0.219133877204	0
   367927	0.0676662359378	0.219363265939	0
   367956	0.0676662359378	0.219365226911	0
   368272	0.0676662359378	0.219386609911	0
   370366	0.0676662359378	0.219528304299	0
   373027	0.0676662359378	0.219708363742	0
   374079	0.0676662359378	0.219779547215	0
   391698	0.0676662359378	0.220971759428	0
   391983	0.0677248891328	0.220991044598	0
   412632	0.0677248891328	0.22238949513	0
   415311	0.0677248891328	0.222570930968	0
   420688	0.0677053380678	0.22293508715	0
   423656	0.0677053380678	0.223136036906	0
   434079	0.0678421955228	0.223841728686	0
   436296	0.0681159104327	0.223992135029	0
   438067	0.0683309721476	0.224112769011	0
   440009	0.0690152594223	0.224245467954	0
