chr	pos	rate	map
chr18	112535	0.020351	0.0
chr18	161240	0.020605	0.000991
chr18	218695	0.674824	0.002175
chr18	220658	0.143973	0.0035
chr18	250047	0.053429	0.007731
chr18	264012	0.335983	0.008477
chr18	272535	0.473873	0.011341
chr18	277763	0.064764	0.013818
chr18	286971	0.724366	0.014414
chr18	287080	0.329767	0.014493
chr18	287648	0.90754	0.014681
chr18	287705	0.215398	0.014732
chr18	289153	0.102315	0.015044
chr18	295046	18.735356	0.015647
chr18	296341	0.546317	0.03991
chr18	298620	0.729695	0.041155
chr18	302224	2.111846	0.043784
chr18	303389	1.368862	0.046245
chr18	316558	2.915677	0.064271
chr18	319176	0.236473	0.071904
chr18	322183	0.556966	0.072616
chr18	322522	7.495255	0.072804
chr18	331506	1.951908	0.140142
chr18	332469	3.046675	0.142021
chr18	332483	1.875387	0.142064
chr18	333739	0.296498	0.14442
chr18	334742	0.139512	0.144717
chr18	338113	0.223354	0.145187
chr18	339727	0.248117	0.145548
chr18	340963	1.229215	0.145854
chr18	341466	1.108106	0.146473
chr18	342971	2.008036	0.14814
chr18	343982	2.47518	0.150171
chr18	344459	8.959099	0.151351
chr18	346821	0.984094	0.172513
chr18	348598	45.081439	0.174261
chr18	351004	0.652825	0.282727
chr18	351114	0.26472	0.282799
chr18	352074	0.362636	0.283053
chr18	352577	0.182205	0.283236
chr18	354264	0.531883	0.283543
chr18	354439	3.137494	0.283636
chr18	356095	2.68621	0.288832
chr18	357570	0.365969	0.292794
chr18	359079	0.76378	0.293346
chr18	359196	0.616714	0.293436
chr18	360161	0.591857	0.294031
chr18	360971	9.352659	0.29451
chr18	361437	13.647948	0.298868
chr18	362199	0.411294	0.309268
chr18	362857	9.372558	0.309539
chr18	366043	7.185979	0.3394
chr18	367725	0.883831	0.351487
chr18	368115	6.392918	0.351831
chr18	370338	3.55481	0.366043
chr18	372041	0.728344	0.372097
chr18	372837	33.360278	0.372676
chr18	373670	0.278019	0.400465
chr18	375841	0.628372	0.401069
chr18	376191	0.281608	0.401289
chr18	377746	0.113774	0.401727
chr18	381704	0.692272	0.402177
chr18	381832	0.462204	0.402266
chr18	382088	0.388187	0.402384
chr18	387120	0.611627	0.404337
chr18	390905	1.58682	0.406652
chr18	391376	1.90581	0.4074
chr18	393649	1.96292	0.411732
chr18	394141	1.749637	0.412698
chr18	394946	4.051288	0.414106
chr18	395016	5.688382	0.41439
chr18	395394	13.088122	0.41654
chr18	396461	0.320148	0.430505
chr18	398147	0.216363	0.431045
chr18	401573	0.888222	0.431786
chr18	401660	0.205909	0.431863
chr18	403777	0.528051	0.432299
chr18	404000	0.062156	0.432417
chr18	415401	0.253965	0.433125
chr18	416464	0.232447	0.433395
chr18	417559	0.195508	0.43365
chr18	421278	0.633678	0.434377
chr18	421579	1.60445	0.434568
chr18	428535	0.833165	0.445728
chr18	428607	0.103738	0.445788
chr18	433431	0.216201	0.446289
chr18	434956	0.268504	0.446618
chr18	435951	4.005713	0.446886
chr18	437232	41.101851	0.452017
chr18	437286	0.18701	0.454236
chr18	439089	2.997107	0.454574
chr18	444687	0.127321	0.471351
chr18	448441	0.273772	0.471829
chr18	450102	0.2748	0.472284
chr18	455128	0.845146	0.473665
chr18	455937	1.088532	0.474349
chr18	456539	0.626692	0.475004
chr18	458383	9.556332	0.47616
chr18	458662	9.092455	0.478826
chr18	458761	42.857445	0.479726
chr18	458860	2.956373	0.483969
chr18	460565	0.269409	0.48901
chr18	462289	0.36108	0.489474
chr18	463146	0.693289	0.489784
chr18	463418	0.320393	0.489972
chr18	464909	5.788404	0.49045
chr18	466351	0.758408	0.498797
chr18	466810	0.371226	0.499145
chr18	469426	1.070307	0.500116
chr18	469797	0.342993	0.500513
chr18	473288	0.473518	0.501711
chr18	475530	1.152985	0.502772
chr18	475796	0.473765	0.503079
chr18	478887	0.739386	0.504543
chr18	479891	2.12613	0.505286
chr18	485410	3.234099	0.51702
chr18	486602	6.792265	0.520875
chr18	486678	4.54671	0.521391
chr18	486757	13.913167	0.52175
chr18	487281	0.842959	0.529041
chr18	489242	1.608338	0.530694
chr18	489385	2.36371	0.530924
chr18	491967	5.637689	0.537027
chr18	492315	1.951215	0.538989
chr18	492874	60.872666	0.540079
chr18	497729	11.189366	0.835616
chr18	503177	1.48561	0.896576
chr18	504592	1.80488	0.898678
chr18	505004	0.994601	0.899422
chr18	505472	6.358724	0.899887
chr18	511960	1.48239	0.941142
chr18	518222	6.022682	0.950425
chr18	523832	1.09706	0.984212
chr18	524184	9.020716	0.984599
chr18	525734	0.56163	0.998581
chr18	529676	6.248497	1.000795
chr18	530318	7.717336	1.004806
chr18	533191	1.218315	1.026978
chr18	533368	1.57672	1.027194
chr18	533397	0.587193	1.027239
chr18	544118	1.421559	1.033535
chr18	544739	26.199852	1.034418
chr18	549319	15.479022	1.154413
chr18	551688	0.923651	1.191083
chr18	551899	0.309591	1.191278
chr18	555074	0.660772	1.192261
chr18	555760	0.664508	1.192714
chr18	557087	1.091465	1.193596
chr18	557564	8.512825	1.194116
chr18	565760	0.792276	1.263887
chr18	566272	0.591817	1.264293
chr18	566905	0.858769	1.264668
chr18	567127	0.45317	1.264858
chr18	568040	3.599035	1.265272
chr18	568118	3.258461	1.265553
chr18	568868	2.742923	1.267997
chr18	570500	3.784507	1.272473
chr18	570814	2.659158	1.273661
chr18	578218	1.475103	1.29335
chr18	579716	2.13259	1.295559
chr18	582838	1.901354	1.302217
chr18	585386	3.61417	1.307062
chr18	587290	11.187201	1.313943
chr18	590003	1.604459	1.344294
chr18	592616	1.929618	1.348487
chr18	594262	0.278904	1.351663
chr18	597751	2.94124	1.352636
chr18	597950	0.990147	1.353221
chr18	603438	3.19956	1.358655
chr18	603600	1.467881	1.359174
chr18	605312	10.70084	1.361687
chr18	608018	1.06218	1.390643
chr18	608342	4.93814	1.390987
chr18	608468	2.33431	1.391609
chr18	608480	15.986163	1.391637
chr18	609954	28.035937	1.415201
chr18	611323	10.063262	1.453582
chr18	612753	0.928633	1.467973
chr18	612819	32.926237	1.468034
chr18	613020	34.67057	1.474652
chr18	614449	10.578254	1.524196
chr18	614708	6.33523	1.526936
chr18	615014	69.440138	1.528875
chr18	615394	1.561604	1.555262
chr18	616653	1.318452	1.557228
chr18	618124	1.184685	1.559168
chr18	618201	0.937935	1.559259
chr18	619050	2.250152	1.560055
chr18	620089	45.728002	1.562393
chr18	620709	36.671104	1.590744
chr18	624631	4.383209	1.734568
chr18	625820	4.029797	1.73978
chr18	626518	23.626184	1.742593
chr18	628487	13.331544	1.789113
chr18	629035	87.351615	1.796418
chr18	630005	40.96081	1.88115
chr18	631211	1.058126	1.930548
chr18	631435	0.821246	1.930785
chr18	631994	1.82543	1.931244
chr18	632239	1.841507	1.931692
chr18	632651	1.918335	1.93245
chr18	634559	1.93958	1.93611
chr18	635432	1.59478	1.937804
chr18	637631	24.900425	1.941311
chr18	642678	1.967595	2.066983
chr18	642876	1.142483	2.067373
chr18	649311	0.911329	2.074725
chr18	649759	0.730182	2.075133
chr18	650968	3.311909	2.076016
chr18	657352	1.10072	2.097159
chr18	657443	1.46678	2.097259
chr18	657474	5.558005	2.097305
chr18	660383	3.682367	2.113473
chr18	661005	0.376223	2.115763
chr18	661647	0.388957	2.116005
chr18	662370	0.112536	2.116286
chr18	668258	1.026877	2.116949
chr18	668300	0.09484	2.116992
chr18	674320	0.354461	2.117563
chr18	675000	0.840653	2.117804
chr18	676228	1.230972	2.118836
chr18	676789	0.382301	2.119527
chr18	681962	0.911464	2.121504
chr18	683116	1.26777	2.122556
chr18	683607	5.690122	2.123178
chr18	684766	0.453486	2.129773
chr18	685447	0.113167	2.130082
chr18	693269	1.152678	2.130967
chr18	693285	0.302282	2.130986
chr18	695030	0.564498	2.131513
chr18	703442	0.263888	2.136262
chr18	705598	0.903046	2.136831
chr18	705695	0.611327	2.136918
chr18	706092	0.262586	2.137161
chr18	709202	0.092943	2.137978
chr18	731442	0.350751	2.140045
chr18	733474	0.308655	2.140757
chr18	737535	0.274752	2.142011
chr18	743226	0.311338	2.143575
chr18	745884	1.208453	2.144402
chr18	765920	0.281339	2.168615
chr18	770396	2.279785	2.169874
chr18	774499	2.052896	2.179228
chr18	775501	1.750986	2.181285
chr18	776019	0.875495	2.182192
chr18	778384	0.169432	2.184262
chr18	784613	0.115301	2.185318
chr18	794273	0.272222	2.186432
chr18	800089	1.705342	2.188015
chr18	803578	2.293768	2.193965
chr18	807820	2.274373	2.203695
chr18	813557	1.764937	2.216743
chr18	814730	1.218447	2.218813
chr18	820382	1.681776	2.2257
chr18	825906	2.170893	2.23499
chr18	831094	2.443254	2.246253
chr18	838216	6.247206	2.263654
chr18	841321	5.234157	2.283051
chr18	843971	7.493803	2.296922
chr18	844449	9.022026	2.300504
chr18	846744	3.145163	2.321209
chr18	847251	15.161853	2.322804
chr18	849178	0.474888	2.352021
chr18	849968	0.259357	2.352396
chr18	852562	5.061891	2.353069
chr18	852758	4.450455	2.354061
chr18	855264	0.996913	2.365214
chr18	855317	0.353676	2.365266
chr18	860940	0.739176	2.367255
chr18	862169	0.889224	2.368164
chr18	863673	2.09196	2.369501
chr18	863931	8.97123	2.370041
chr18	865028	3.31319	2.379882
chr18	865657	4.27946	2.381966
chr18	866138	44.159535	2.384025
chr18	868276	5.474541	2.478438
chr18	876096	3.816435	2.521249
chr18	876569	2.618576	2.523054
chr18	877012	2.205193	2.524214
chr18	877262	0.688001	2.524765
chr18	882510	1.00548	2.528376
chr18	884688	1.742939	2.530566
chr18	885055	0.719868	2.531205
chr18	889159	0.182924	2.53416
chr18	892310	0.596307	2.534736
chr18	892467	0.294553	2.53483
chr18	893522	0.342679	2.53514
chr18	894242	0.504101	2.535387
chr18	894562	0.498072	2.535548
chr18	894891	0.369487	2.535712
chr18	895555	1.334316	2.535958
chr18	897563	1.775391	2.538637
chr18	898924	1.748999	2.541053
chr18	900523	1.991648	2.54385
chr18	900789	2.481201	2.54438
chr18	901404	2.089433	2.545906
chr18	901686	2.705111	2.546495
chr18	902266	123.417671	2.548064
chr18	902328	0.396491	2.555716
chr18	904054	72.091166	2.5564
chr18	907521	1.075775	2.80634
chr18	907710	16.544612	2.806543
chr18	909669	98.733575	2.838954
chr18	910635	14.481125	2.934331
chr18	917121	2.96861	3.028256
chr18	917643	2.682235	3.029805
chr18	917957	11.93225	3.030647
chr18	919307	4.888655	3.046756
chr18	920151	4.64337	3.050882
chr18	920497	2.72467	3.052489
chr18	923096	0.838408	3.05957
chr18	923230	1.33238	3.059682
chr18	923261	1.902622	3.059724
chr18	923767	1.28825	3.060686
chr18	926298	1.407603	3.063947
chr18	928210	1.826216	3.066638
chr18	928474	3.209883	3.06712
chr18	928869	2.257515	3.068388
chr18	931661	2.672589	3.074691
chr18	932503	2.182515	3.076942
chr18	932569	6.29517	3.077086
chr18	933680	3.24839	3.08408
chr18	933897	1.46358	3.084784
chr18	936512	2.97863	3.088612
chr18	936561	1.58187	3.088758
chr18	938932	2.800525	3.092508
chr18	939338	0.613632	3.093645
chr18	939814	0.256158	3.093937
chr18	942860	0.361527	3.094718
chr18	944533	0.410487	3.095323
chr18	945728	1.11731	3.095813
chr18	945802	0.195759	3.095896
chr18	951623	0.29017	3.097035
chr18	953167	0.391294	3.097483
chr18	953989	0.736221	3.097805
chr18	954176	0.659425	3.097943
chr18	954465	0.181215	3.098133
chr18	958056	0.564447	3.098784
chr18	959152	0.356142	3.099403
chr18	962050	10.598633	3.100435
chr18	963295	1.821139	3.11363
chr18	963538	15.278328	3.114072
chr18	965946	12.375476	3.150863
chr18	966948	0.385957	3.163263
chr18	968021	0.077742	3.163677
chr18	983188	0.091927	3.164856
chr18	993637	0.438602	3.165817
chr18	994149	0.247677	3.166041
chr18	995637	0.303812	3.16641
chr18	996719	3.788002	3.166739
chr18	1003086	5.602273	3.190857
chr18	1008339	0.55358	3.220285
chr18	1009953	0.35098	3.221179
chr18	1013959	0.443162	3.222585
chr18	1017323	0.466806	3.224076
chr18	1018356	1.730366	3.224558
chr18	1021428	2.379514	3.229874
chr18	1022426	2.673067	3.232248
chr18	1024472	3.586554	3.237718
chr18	1028297	4.460365	3.251436
chr18	1038277	4.339755	3.295951
chr18	1038880	21.204218	3.298567
chr18	1046304	1.532469	3.455988
chr18	1046527	1.554725	3.456329
chr18	1046560	4.947233	3.456381
chr18	1048516	4.310548	3.466057
