chr	pos	rate	map
chr16	143503	0.034256	0.0
chr16	161938	0.68577	0.000632
chr16	163598	0.246551	0.00177
chr16	176743	0.065616	0.005011
chr16	185123	0.153666	0.005561
chr16	187429	4.136265	0.005915
chr16	187509	1.971577	0.006246
chr16	192314	3.557537	0.015719
chr16	207611	1.095443	0.070139
chr16	212649	0.119794	0.075658
chr16	228306	1.413574	0.077533
chr16	235490	1.42785	0.087689
chr16	241210	0.32186	0.095856
chr16	247888	0.111851	0.098005
chr16	252479	0.130769	0.098519
chr16	256278	0.063326	0.099016
chr16	269033	0.047976	0.099823
chr16	286982	0.099783	0.100684
chr16	293562	0.196866	0.101341
chr16	295795	0.121412	0.101781
chr16	300641	0.137178	0.102369
chr16	304514	0.154728	0.1029
chr16	309155	0.0962	0.103618
chr16	319511	2.955953	0.104615
chr16	329671	11.603905	0.134647
chr16	334890	0.50236	0.195208
chr16	335373	0.309754	0.19545
chr16	336396	0.45333	0.195767
chr16	341079	0.291873	0.19789
chr16	349221	0.70747	0.200267
chr16	349293	0.930083	0.200318
chr16	349331	1.178168	0.200353
chr16	352736	0.110039	0.204365
chr16	356105	0.29224	0.204735
chr16	356689	0.121471	0.204906
chr16	359567	0.273347	0.205256
chr16	360317	0.138576	0.205461
chr16	362638	0.062374	0.205782
chr16	372597	0.136086	0.206403
chr16	375782	2.906623	0.206837
chr16	376781	1.574813	0.209741
chr16	381141	0.393624	0.216607
chr16	386423	0.456845	0.218686
chr16	392461	0.309566	0.221444
chr16	395396	0.328942	0.222353
chr16	398151	0.535863	0.223259
chr16	398643	0.298816	0.223523
chr16	400475	0.229542	0.22407
chr16	405416	0.334078	0.225204
chr16	414930	3.20103	0.228383
chr16	419154	4.358834	0.241904
chr16	424277	0.219128	0.264234
chr16	426432	0.16108	0.264707
chr16	430011	2.75119	0.265283
chr16	432751	0.347758	0.272821
chr16	433623	10.617965	0.273125
chr16	441809	4.692419	0.360043
chr16	442805	1.415679	0.364717
chr16	446362	1.298102	0.369752
chr16	449345	0.541488	0.373625
chr16	467585	0.610051	0.383501
chr16	480096	0.150915	0.391134
chr16	485555	0.189785	0.391958
chr16	487728	0.182482	0.39237
chr16	491405	0.166624	0.393041
chr16	495538	0.945244	0.39373
chr16	495662	5.097846	0.393847
chr16	501362	0.142395	0.422905
chr16	507904	0.225371	0.423836
chr16	511080	0.149905	0.424552
chr16	516922	0.11187	0.425428
chr16	524305	0.132953	0.426254
chr16	539140	0.56517	0.428226
chr16	547297	0.690404	0.432836
chr16	552621	0.485878	0.436512
chr16	565371	0.891567	0.442707
chr16	570623	0.246743	0.447389
chr16	575312	0.205226	0.448546
chr16	580124	0.169205	0.449534
chr16	591586	4.247478	0.451473
chr16	596442	4.036215	0.472099
chr16	604554	0.537983	0.504841
chr16	606104	1.019347	0.505675
chr16	608264	1.32736	0.507876
chr16	609130	25.800606	0.509026
chr16	611160	10.034223	0.561401
chr16	612698	1.557177	0.576834
chr16	633354	0.084817	0.608999
chr16	650788	0.538931	0.610477
chr16	651279	0.312757	0.610742
chr16	652941	0.245887	0.611262
chr16	655262	0.575567	0.611833
chr16	655686	0.176511	0.612077
chr16	661142	0.126453	0.61304
chr16	671682	0.586105	0.614372
chr16	679412	1.772306	0.618903
chr16	701656	0.110622	0.658326
chr16	710255	0.070275	0.659277
chr16	724084	0.271263	0.660249
chr16	725335	0.113318	0.660589
chr16	731725	2.82399	0.661313
chr16	731771	0.613247	0.661443
chr16	740466	0.237515	0.666775
chr16	746884	2.000881	0.668299
chr16	761245	3.292402	0.697034
chr16	766485	2.750158	0.714286
chr16	772842	3.002066	0.731769
chr16	778820	0.105207	0.749715
chr16	785279	0.17785	0.750395
chr16	789693	1.05234	0.75118
chr16	789761	21.290704	0.751251
chr16	798071	0.901804	0.928177
