chr	pos	rate	map
chr20	69094	0.108835	0.0
chr20	74347	0.055416	0.000572
chr20	91707	0.087582	0.001534
chr20	100699	0.405176	0.002321
chr20	101362	0.364472	0.00259
chr20	108328	0.391292	0.005129
chr20	125121	0.43587	0.0117
chr20	126614	7.657746	0.012351
chr20	129063	0.380519	0.031104
chr20	134017	0.273014	0.032989
chr20	139456	0.601507	0.034474
chr20	140086	1.082586	0.034853
chr20	140280	0.280264	0.035063
chr20	145413	0.105008	0.036502
chr20	165832	0.278226	0.038646
chr20	169701	0.805475	0.039723
chr20	169995	0.622311	0.039959
chr20	170642	2.658683	0.040362
chr20	178856	3.635279	0.0622
chr20	181638	0.800102	0.072314
chr20	181967	0.182669	0.072577
chr20	188107	0.83463	0.073699
chr20	188318	0.242072	0.073875
chr20	192069	1.722978	0.074783
chr20	206402	0.766924	0.099478
chr20	216811	5.53798	0.107461
chr20	220303	0.340484	0.1268
chr20	222632	1.05579	0.127593
chr20	222836	0.43688	0.127808
chr20	224128	0.45782	0.128372
chr20	225058	0.992966	0.128798
chr20	230983	4.011326	0.134682
chr20	236802	0.903873	0.158023
chr20	236992	0.632918	0.158195
chr20	237618	0.391949	0.158591
chr20	239294	0.802652	0.159248
chr20	239688	1.023586	0.159565
chr20	244092	18.703075	0.164072
chr20	250076	0.404461	0.275992
chr20	251494	0.702854	0.276565
chr20	252165	2.193529	0.277037
chr20	255240	2.770404	0.283782
chr20	256107	2.579722	0.286184
chr20	256992	3.86023	0.288467
chr20	257032	4.570799	0.288621
chr20	258865	0.651845	0.297
chr20	259398	1.707669	0.297347
chr20	264997	0.232792	0.306908
chr20	269006	2.070518	0.307842
chr20	269703	2.007186	0.309285
chr20	270634	3.861843	0.311153
chr20	274333	3.959125	0.325438
chr20	277832	0.814382	0.339291
chr20	283877	0.792553	0.344214
chr20	284814	1.463735	0.344957
chr20	284834	0.988634	0.344986
chr20	285323	1.88114	0.34547
chr20	285349	1.161137	0.345518
chr20	286838	1.327148	0.347247
chr20	288233	23.850069	0.349099
chr20	288922	2.008565	0.365531
chr20	288996	2.156245	0.36568
chr20	289362	2.14979	0.366469
chr20	289612	2.958941	0.367007
chr20	290318	60.470645	0.369096
chr20	290778	5.914754	0.396912
chr20	296172	10.808172	0.428816
chr20	309692	1.224682	0.574943
chr20	310474	1.4257	0.575901
chr20	310493	1.172093	0.575928
chr20	313237	1.274392	0.579144
chr20	317824	8.645067	0.58499
chr20	322612	3.901567	0.626382
chr20	326016	0.975218	0.639663
chr20	329842	0.715571	0.643394
chr20	333463	0.916717	0.645985
chr20	334768	0.824557	0.647182
chr20	335225	3.269046	0.647558
chr20	337386	2.390428	0.654623
chr20	341946	2.34322	0.665523
chr20	344079	6.888234	0.670521
chr20	345864	0.398317	0.682817
chr20	346751	0.939986	0.68317
chr20	347355	1.387348	0.683738
chr20	347459	1.517839	0.683882
chr20	347908	37.987447	0.684564
chr20	349306	24.154059	0.73767
chr20	350490	6.830543	0.766269
chr20	351634	5.91905	0.774083
chr20	351944	0.390589	0.775918
chr20	353085	3.604802	0.776363
chr20	356785	4.035803	0.789701
chr20	357050	0.499905	0.790771
chr20	357570	0.365283	0.79103
chr20	358935	1.016553	0.791529
chr20	360460	1.145394	0.793079
chr20	360789	17.761802	0.793456
chr20	364747	1.079528	0.863757
chr20	365302	11.748376	0.864356
chr20	370150	1.214648	0.921313
chr20	371972	1.339996	0.923526
