chr	pos	rate	map
chr15	20161372	0.051571	0.0
chr15	20172595	0.040403	0.000579
chr15	20191741	0.552814	0.001352
chr15	20192011	0.898139	0.001502
chr15	20192086	0.007753	0.001569
chr15	22753733	0.623294	0.021428
chr15	22754774	0.165668	0.022077
chr15	22759530	0.146632	0.022865
chr15	22763396	44.907678	0.023432
chr15	22763479	0.448	0.027159
chr15	22765683	0.070629	0.028147
chr15	22778880	3.671255	0.029079
chr15	22784095	0.071346	0.048225
chr15	22796596	0.791502	0.049116
chr15	22799908	0.165513	0.051738
chr15	22815729	0.020375	0.054356
chr15	22869860	0.253752	0.055459
chr15	22870800	0.70438	0.055698
chr15	22871248	0.207265	0.056013
chr15	22877725	0.251673	0.057356
chr15	22883542	0.426145	0.05882
chr15	22886225	0.968246	0.059963
chr15	22904312	0.312809	0.077476
chr15	22905570	0.058992	0.077869
chr15	22919415	0.039471	0.078686
chr15	22940670	0.088918	0.079525
chr15	22946061	0.476419	0.080004
chr15	22948024	0.43741	0.08094
chr15	22953581	0.618384	0.08337
chr15	22958758	0.926054	0.086572
chr15	22960938	0.307407	0.088591
chr15	22964125	0.209947	0.08957
chr15	22965658	0.227918	0.089892
chr15	22976911	0.893938	0.092457
chr15	22985688	0.344492	0.100303
chr15	22990345	0.379239	0.101907
chr15	22993882	0.120279	0.103249
chr15	23000272	0.093101	0.104017
chr15	23004893	0.378224	0.104447
chr15	23005202	0.046846	0.104564
chr15	23021113	0.856071	0.10531
chr15	23021238	0.926713	0.105417
chr15	23024001	0.939215	0.107977
chr15	23026848	0.613639	0.110651
chr15	23033803	0.808157	0.114919
chr15	23034002	1.945903	0.11508
chr15	23040856	0.228709	0.128417
chr15	23042155	0.251842	0.128714
chr15	23043239	0.344235	0.128987
chr15	23043896	0.221215	0.129213
chr15	23045127	0.224825	0.129486
chr15	23046314	0.324118	0.129752
chr15	23046855	0.186031	0.129928
chr15	23048542	0.150354	0.130242
chr15	23050981	0.191326	0.130608
chr15	23052632	0.221088	0.130924
chr15	23053839	0.242889	0.131191
chr15	23054987	0.109579	0.13147
chr15	23059394	0.092102	0.131953
chr15	23065793	0.281178	0.132542
chr15	23066736	0.069237	0.132807
chr15	23077857	0.762132	0.133577
chr15	23078008	0.143958	0.133692
chr15	23084443	0.189934	0.134619
chr15	23094223	0.380897	0.136476
chr15	23096921	0.087307	0.137504
chr15	23134244	2.14944	0.140763
chr15	23215710	1.450572	0.315869
chr15	23227522	0.790408	0.333003
chr15	23654207	0.92935	0.670258
chr15	23667412	0.565931	0.682531
chr15	23682708	0.862691	0.691187
chr15	23688394	6.709851	0.696092
chr15	23688944	0.235265	0.699783
chr15	23701107	0.905043	0.702644
chr15	23702085	0.323453	0.703529
chr15	23711841	0.523524	0.706685
chr15	23719829	0.650828	0.710867
chr15	23727655	1.6527	0.71596
chr15	23728368	0.64194	0.717139
chr15	23731123	8.492665	0.718907
chr15	23731977	0.91068	0.72616
chr15	23749808	2.325098	0.742398
chr15	23750690	2.255738	0.744449
chr15	23750962	2.1888	0.745063
chr15	23752506	10.74663	0.748442
chr15	23753884	10.41011	0.763251
chr15	23755449	2.675065	0.779543
chr15	23755713	0.348493	0.780249
chr15	23756648	1.347615	0.780575
chr15	23756715	4.405711	0.780665
chr15	23762348	1.201737	0.805482
chr15	23771443	0.216322	0.816412
chr15	23775544	2.257832	0.817299
chr15	23778772	4.763525	0.824588
chr15	23780005	0.374166	0.830461
chr15	23781448	0.687851	0.831001
chr15	23781646	3.29872	0.831137
chr15	23782134	2.149085	0.832747
chr15	23782201	2.813825	0.832891
chr15	23782545	3.999195	0.833859
chr15	23785668	5.26183	0.846348
chr15	23787098	8.08396	0.853873
chr15	23788330	0.488518	0.863832
chr15	23792773	0.238382	0.866003
chr15	23799284	0.24397	0.867555
chr15	23803295	2.156064	0.868533
chr15	23814372	2.065595	0.892416
chr15	23815592	1.48444	0.894936
chr15	23817721	0.583749	0.898097
chr15	23824746	3.141455	0.902197
chr15	23830514	3.807815	0.920317
chr15	23833737	1.89245	0.93259
chr15	23833777	5.768993	0.932666
chr15	23842379	12.92928	0.98229
chr15	23844839	4.258425	1.014096
chr15	23845197	0.288211	1.015621
chr15	23847797	0.489861	1.01637
chr15	23848747	0.30923	1.016836
chr15	23851828	1.055308	1.017788
chr15	23851950	0.990156	1.017917
chr15	23852106	0.573684	1.018072
chr15	23853079	1.978187	1.01863
chr15	23853206	1.688788	1.018881
chr15	23854666	1.360558	1.021347
chr15	23865946	0.565096	1.036694
chr15	23868061	0.555969	1.037889
chr15	23870620	0.68567	1.039312
chr15	23872057	52.708635	1.040297
chr15	23874362	2.942785	1.16179
chr15	23877411	2.16937	1.170763
chr15	23879149	3.37935	1.174533
chr15	23880551	3.033185	1.179271
chr15	23885129	4.33059	1.193157
chr15	23886941	6.006689	1.201004
chr15	23888266	2.628629	1.208963
chr15	23893689	2.762285	1.223218
chr15	23894516	2.753775	1.225502
chr15	23895635	1.24928	1.228584
chr15	23906499	1.171133	1.242156
chr15	23908687	0.627432	1.244719
chr15	23914637	0.446246	1.248452
chr15	23916629	0.242632	1.249341
chr15	23920534	6.068626	1.250288
chr15	23923575	9.163306	1.268743
chr15	23929094	2.010263	1.319315
chr15	23935812	1.523305	1.33282
chr15	23936670	1.75439	1.334127
chr15	23936783	1.70185	1.334325
chr15	23936872	2.473035	1.334477
chr15	23940401	4.358922	1.343204
chr15	23948571	2.934755	1.378817
chr15	23949665	3.41791	1.382027
chr15	23950159	2.028947	1.383716
chr15	23952738	4.522552	1.388948
chr15	23954249	38.2876	1.395782
chr15	23955532	10.840885	1.444905
chr15	23956478	11.81355	1.45516
chr15	23969670	10.960275	1.611005
chr15	23973973	0.198168	1.658167
chr15	23989271	0.213165	1.661198
chr15	24000638	0.634119	1.663621
chr15	24001273	1.018028	1.664024
chr15	24002327	6.27457	1.665097
chr15	24004754	6.21112	1.680325
