chr	pos	rate	map
chr4	167596	0.01345	0.0
chr4	200631	0.012264	0.000444
chr4	252804	0.020019	0.001084
chr4	282499	0.047801	0.001679
chr4	302934	0.225209	0.002655
chr4	305291	0.32162	0.003186
chr4	308010	3.884569	0.004061
chr4	315673	6.083937	0.033828
chr4	321902	0.052576	0.071725
chr4	329686	0.042495	0.072134
chr4	338851	0.034761	0.072524
chr4	352955	0.026644	0.073014
chr4	367927	0.815623	0.073413
chr4	367956	0.085049	0.073437
chr4	415311	0.317103	0.077464
chr4	419565	0.080274	0.078813
chr4	452106	0.116445	0.081425
chr4	470103	0.282655	0.083521
chr4	475468	0.018962	0.085037
chr4	497138	0.100911	0.085448
chr4	498459	0.078683	0.085582
chr4	500500	0.387516	0.085742
chr4	500631	0.126479	0.085793
chr4	502911	8.633032	0.086081
chr4	507001	0.191781	0.12139
chr4	509178	0.127047	0.121808
chr4	514201	0.203404	0.122446
chr4	516586	0.320107	0.122931
chr4	517376	0.706511	0.123184
chr4	517461	0.053207	0.123244
chr4	533001	0.388613	0.124071
chr4	533399	0.093024	0.124226
chr4	540025	1.846232	0.124842
chr4	541182	1.166544	0.126978
chr4	615023	0.606949	0.213117
chr4	644410	0.061795	0.230953
chr4	658304	2.515717	0.231812
chr4	686563	12.141932	0.302903
chr4	694613	4.784779	0.400646
chr4	696848	0.418706	0.41134
chr4	703813	0.058732	0.414256
chr4	712222	0.033706	0.41475
chr4	732261	0.115691	0.415426
chr4	735150	0.074024	0.41576
chr4	741742	0.276095	0.416248
chr4	744098	2.7264	0.416898
chr4	747810	3.527554	0.427019
chr4	753944	0.192091	0.448657
chr4	755025	0.024431	0.448864
chr4	786401	0.083609	0.449631
chr4	790757	0.106264	0.449995
chr4	793929	0.14053	0.450332
chr4	795890	0.393848	0.450608
chr4	796221	0.431272	0.450738
chr4	796405	0.122438	0.450817
chr4	798511	0.397832	0.451075
chr4	798817	0.938922	0.451197
chr4	798962	5.492323	0.451333
chr4	809593	2.710171	0.509722
chr4	809787	0.26574	0.510248
chr4	812598	0.837445	0.510995
chr4	813393	0.237892	0.511661
chr4	821490	0.615862	0.513587
chr4	830601	0.074188	0.519198
chr4	837273	0.072674	0.519693
chr4	843184	0.357422	0.520123
chr4	843508	0.542032	0.520238
chr4	852313	0.362259	0.525011
chr4	865227	0.102902	0.529689
chr4	867866	0.078801	0.529961
chr4	870914	0.059061	0.530201
chr4	875887	0.089454	0.530495
chr4	878746	0.027477	0.53075
chr4	894255	0.100026	0.531176
chr4	896486	0.684675	0.5314
chr4	899143	0.793721	0.533219
chr4	901672	0.232143	0.535226
chr4	925149	0.098538	0.540676
chr4	928684	0.456749	0.541025
chr4	939113	0.085015	0.545788
chr4	942439	0.352522	0.546071
chr4	942660	0.081713	0.546149
chr4	946974	0.055724	0.546501
chr4	956047	0.058329	0.547007
chr4	964359	0.167362	0.547492
chr4	965779	0.052517	0.547729
chr4	976918	0.084147	0.548314
chr4	983060	0.182154	0.548831
chr4	987343	1.996221	0.549611
chr4	1003022	0.533505	0.58091
chr4	1011115	2.857917	0.585228
chr4	1019011	6.668346	0.607794
chr4	1024752	0.392982	0.646077
chr4	1045171	76.815615	0.654101
chr4	1045323	0.46533	0.665777
chr4	1051512	1.120009	0.668657
chr4	1052401	1.546298	0.669653
chr4	1052488	0.381948	0.669787
chr4	1053172	1.700426	0.670048
chr4	1054159	0.893003	0.671727
chr4	1058358	0.202453	0.675476
chr4	1067249	1.322142	0.677276
chr4	1067267	0.040857	0.6773
chr4	1078124	0.533564	0.677744
chr4	1078187	0.378791	0.677777
chr4	1078596	0.072276	0.677932
chr4	1086871	0.047523	0.67853
chr4	1105294	0.481597	0.679406
chr4	1111594	0.937679	0.68244
chr4	1113257	0.483191	0.683999
chr4	1118573	0.141346	0.686568
chr4	1120930	0.023948	0.686901
chr4	1158991	0.662844	0.687813
chr4	1165130	2.439323	0.691882
chr4	1165516	0.691686	0.692823
chr4	1171112	0.31934	0.696694
chr4	1191042	1.701646	0.703059
chr4	1192142	0.478373	0.70493
chr4	1196238	0.621374	0.70689
chr4	1203265	0.246086	0.711256
chr4	1213697	0.164524	0.713823
chr4	1222836	0.443702	0.715327
chr4	1232955	0.25642	0.719817
