chr	pos	rate	map
chr11	241489	0.078144	0.0
chr11	244141	0.245304	0.000207
chr11	244552	2.682184	0.000308
chr11	247986	0.859692	0.009519
chr11	248002	0.523782	0.009532
chr11	248181	0.169238	0.009626
chr11	249131	0.091728	0.009787
chr11	252318	0.126479	0.010079
chr11	253662	0.255833	0.010249
chr11	254010	0.076752	0.010338
chr11	257030	0.043778	0.01057
chr11	264391	0.96098	0.010892
chr11	269147	0.195442	0.015463
chr11	269856	0.225344	0.015601
chr11	270346	0.30203	0.015712
chr11	270715	0.154913	0.015823
chr11	272010	0.195964	0.016024
chr11	274780	6.252706	0.016567
chr11	276012	5.657053	0.02427
chr11	280817	0.357212	0.051452
chr11	283928	1.729656	0.052563
chr11	284039	27.249829	0.052755
chr11	285920	1.099062	0.104012
chr11	285936	0.165004	0.10403
chr11	290233	2.376085	0.104739
chr11	295343	0.250386	0.116881
chr11	295876	4.212512	0.117014
chr11	297970	3.687757	0.125835
chr11	300364	30.176618	0.134664
chr11	303537	0.662343	0.230414
chr11	307036	0.7169	0.232732
chr11	308180	4.862229	0.233552
chr11	330630	0.259056	0.342709
chr11	331326	0.213296	0.342889
chr11	335017	22.557186	0.343676
chr11	336332	7.990818	0.373339
chr11	339943	0.773703	0.402194
chr11	339969	18.499991	0.402214
chr11	345515	0.898903	0.504815
chr11	345595	0.273776	0.504887
chr11	346015	0.115612	0.505002
chr11	348384	0.674885	0.505276
chr11	350917	15.02479	0.506985
chr11	353376	9.272809	0.543931
chr11	353757	1.709399	0.547464
chr11	356090	2.213938	0.551452
chr11	358027	0.073805	0.555741
chr11	362668	0.158706	0.556083
chr11	364390	0.131517	0.556356
chr11	366710	6.079334	0.556662
chr11	378188	0.277258	0.62644
chr11	381072	9.846001	0.62724
chr11	383855	9.374229	0.654641
chr11	384067	0.211117	0.656628
chr11	392079	0.743049	0.65832
chr11	403980	0.119293	0.667163
chr11	406483	0.206286	0.667462
chr11	409815	0.214426	0.668149
chr11	419650	7.647825	0.670258
chr11	424291	0.348424	0.705751
chr11	425697	0.192499	0.706241
chr11	428489	0.307603	0.706779
chr11	429659	0.207076	0.707139
chr11	432436	0.165482	0.707714
chr11	436461	0.106071	0.70838
chr11	444628	0.308449	0.709246
chr11	454980	0.23594	0.712439
chr11	467339	0.028506	0.715355
chr11	484204	0.117692	0.715836
chr11	491334	0.088743	0.716675
chr11	502013	0.494221	0.717623
chr11	511805	0.573963	0.722462
chr11	534242	0.293898	0.73534
chr11	549119	0.70324	0.739712
chr11	565840	0.517069	0.751471
chr11	589564	0.044596	0.763738
chr11	598033	0.047104	0.764116
chr11	605856	0.039286	0.764484
chr11	616865	0.09063	0.764917
chr11	619789	0.205353	0.765182
chr11	620599	1.12711	0.765348
chr11	636199	1.139034	0.782931
chr11	636399	6.531203	0.783159
chr11	636433	12.444822	0.783381
chr11	636496	12.171585	0.784165
chr11	636929	17.758219	0.789435
chr11	637014	0.339077	0.790945
chr11	641191	0.137956	0.792361
chr11	643683	1.20013	0.792705
chr11	656845	0.560473	0.808501
chr11	656940	0.519877	0.808554
chr11	674499	0.078155	0.817683
chr11	678561	0.083302	0.818
chr11	682054	0.161084	0.818291
chr11	683403	0.152495	0.818508
chr11	684697	0.592764	0.818706
chr11	688312	5.014169	0.820849
chr11	688804	1.163575	0.823316
chr11	702250	0.107199	0.838961
chr11	705404	0.100207	0.839299
chr11	709861	0.30427	0.839746
chr11	710558	3.8874	0.839958
chr11	715420	4.560708	0.858858
chr11	716765	0.455109	0.864993
chr11	733639	0.644791	0.872672
chr11	743813	0.307984	0.879232
chr11	744185	0.060076	0.879347
chr11	749776	0.121601	0.879683
chr11	752059	0.12509	0.87996
chr11	755659	0.057533	0.880411
chr11	766479	1.323559	0.881033
chr11	772982	1.782966	0.88964
chr11	783512	0.286314	0.908415
chr11	787679	0.510868	0.909608
chr11	802379	0.218712	0.917118
chr11	803017	1.147301	0.917257
chr11	810882	3.68987	0.926281
chr11	812188	0.397956	0.9311
chr11	825110	9.856065	0.936242
chr11	825777	9.756122	0.942816
chr11	828916	1.838093	0.973441
chr11	840319	1.174467	0.9944
chr11	845077	1.378042	0.999988
chr11	870446	0.036015	1.034948
chr11	888150	0.31707	1.035586
chr11	888632	0.153975	1.035738
chr11	898518	0.455486	1.037261
chr11	900809	1.127552	1.038304
chr11	900929	0.389648	1.038439
chr11	906708	3.243754	1.040691
chr11	918219	0.958096	1.07803
chr11	934594	0.345008	1.093719
chr11	942344	0.198996	1.096393
chr11	944466	0.162074	1.096815
chr11	946070	0.041032	1.097075
chr11	955638	0.482284	1.097467
chr11	958789	0.34526	1.098987
chr11	964271	0.214942	1.10088
chr11	976019	0.04358	1.103405
chr11	983966	0.042645	1.103751
chr11	992691	0.441291	1.104123
chr11	996522	0.566342	1.105814
chr11	1005108	0.143174	1.110677
chr11	1015021	0.243028	1.112096
chr11	1019194	0.241384	1.11311
chr11	1027811	1.193759	1.11519
chr11	1029320	0.733383	1.116991
chr11	1037029	0.429903	1.122645
chr11	1038110	0.254091	1.12311
chr11	1044938	8.938295	1.124845
chr11	1055879	17.916488	1.222639
chr11	1060419	0.851058	1.303979
chr11	1060934	0.577439	1.304418
chr11	1061718	152.939674	1.30487
chr11	1061781	0.388754	1.314506
chr11	1062519	16.093401	1.314793
chr11	1062990	0.444016	1.322373
chr11	1063149	0.516566	1.322443
chr11	1063247	0.280834	1.322494
chr11	1063767	0.144594	1.32264
chr11	1067011	0.189629	1.323109
chr11	1068900	5.091745	1.323467
chr11	1073712	2.758968	1.347969
chr11	1075920	2.085573	1.35406
chr11	1083364	0.741007	1.369585
chr11	1083946	0.641042	1.370017
chr11	1084362	6.659205	1.370283
chr11	1088815	3.302056	1.399937
chr11	1093945	0.155341	1.416876
chr11	1096494	1.377931	1.417272
chr11	1101649	0.133119	1.424376
chr11	1104626	0.201494	1.424772
chr11	1105806	0.510496	1.42501
chr11	1105976	1.88451	1.425096
chr11	1111164	4.495095	1.434873
chr11	1111474	0.125853	1.436267
chr11	1117281	1.522707	1.436997
chr11	1120324	0.849947	1.441631
chr11	1126979	0.084931	1.447287
chr11	1137086	0.814053	1.448146
chr11	1138445	0.091876	1.449252
chr11	1220760	0.51666	1.456815
chr11	1229005	9.387989	1.461075
chr11	1238828	0.709702	1.553293
chr11	1242690	0.809841	1.556034
chr11	1249372	2.038726	1.561445
chr11	1250488	0.031346	1.56372
chr11	1263776	0.017394	1.564137
chr11	1302277	0.269799	1.564807
chr11	1302707	0.062512	1.564923
chr11	1314028	0.446628	1.56563
chr11	1328912	0.453364	1.572278
chr11	1346802	0.083918	1.580389
chr11	1354704	0.704279	1.581052
chr11	1357063	0.674671	1.582713
chr11	1365242	0.990064	1.588231
chr11	1369465	0.480913	1.592412
chr11	1377230	0.093816	1.596147
chr11	1380764	0.047854	1.596478
chr11	1389916	0.065593	1.596916
chr11	1395321	0.30546	1.597271
chr11	1398019	0.260141	1.598095
chr11	1401890	0.686544	1.599102
chr11	1402629	0.359309	1.599609
chr11	1404838	0.301843	1.600403
chr11	1408590	2.677923	1.601535
chr11	1419944	0.150009	1.631941
chr11	1423176	0.05635	1.632425
chr11	1429616	0.06252	1.632788
chr11	1435379	0.074796	1.633149
chr11	1439894	0.122977	1.633486
chr11	1441996	0.430637	1.633745
chr11	1442226	0.718159	1.633844
chr11	1449373	2.428579	1.638976
chr11	1473931	0.953179	1.698618
chr11	1485629	3.540111	1.709768
chr11	1491096	0.159987	1.729122
chr11	1493609	0.115986	1.729524
chr11	1497784	5.045235	1.730008
chr11	1499084	0.052496	1.736567
chr11	1515271	0.303772	1.737416
chr11	1516110	0.121798	1.737671
chr11	1520063	0.058612	1.738153
chr11	1537517	0.059444	1.739176
chr11	1562713	0.046348	1.740674
chr11	1575068	0.22716	1.741246
chr11	1596246	0.350588	1.746057
chr11	1607346	1.573572	1.749949
chr11	1611504	1.038079	1.756491
chr11	1613255	2.095509	1.758309
chr11	1619859	0.300894	1.772148
chr11	1625363	0.257462	1.773804
chr11	1627296	0.498596	1.774302
chr11	1627926	0.202959	1.774616
chr11	1632180	0.735211	1.775479
chr11	1632411	0.102849	1.775649
chr11	1638044	0.137896	1.776228
chr11	1640024	0.080656	1.776501
chr11	1643728	0.166749	1.7768
chr11	1644905	1.804319	1.776996
chr11	1647110	0.355903	1.780975
chr11	1647579	0.1894	1.781142
chr11	1648841	0.226186	1.781381
chr11	1649822	0.387115	1.781603
chr11	1650264	17.756804	1.781774
chr11	1650805	0.249897	1.79138
chr11	1651917	16.16975	1.791658
chr11	1653445	0.804613	1.816366
chr11	1653505	1.759419	1.816414
chr11	1657308	0.873116	1.823105
chr11	1659308	0.812443	1.824851
chr11	1666298	0.14013	1.83053
chr11	1667948	0.097001	1.830761
chr11	1671224	0.471483	1.831079
chr11	1671339	0.238905	1.831133
chr11	1671826	2.700772	1.83125
chr11	1672341	1.842744	1.832641
chr11	1673636	0.130456	1.835027
chr11	1675559	2.778654	1.835278
chr11	1676922	0.365022	1.839065
chr11	1677196	0.487761	1.839165
chr11	1677351	0.655205	1.839241
chr11	1679464	1.48039	1.840625
chr11	1679711	2.46667	1.840991
chr11	1680110	2.96766	1.841975
chr11	1680161	5.89208	1.842126
chr11	1681025	6.59836	1.847217
chr11	1681227	1.336615	1.84855
chr11	1689325	10.80775	1.859374
chr11	1691621	1.7859	1.884188
chr11	1696016	13.38101	1.892037
chr11	1696849	0.472529	1.903184
chr11	1701470	4.942155	1.905367
chr11	1702055	0.651896	1.908259
chr11	1707709	0.626385	1.911944
chr11	1713618	1.008427	1.915646
chr11	1714061	0.282666	1.916092
chr11	1714688	0.673244	1.91627
chr11	1714736	0.517117	1.916302
chr11	1714984	11.723875	1.91643
chr11	1716663	6.277095	1.936115
chr11	1716749	24.5959	1.936654
chr11	1717577	13.987965	1.95702
chr11	1718266	4.974285	1.966658
chr11	1729593	0.126942	2.023001
chr11	1734232	0.190841	2.02359
chr11	1736664	0.743851	2.024054
chr11	1736750	0.685151	2.024118
chr11	1737061	0.230576	2.024331
chr11	1740189	4.102278	2.025053
chr11	1751986	6.363927	2.073447
chr11	1754400	0.394904	2.08881
chr11	1760556	0.67619	2.091241
chr11	1776332	1.129678	2.101908
chr11	1782594	3.280171	2.108982
chr11	1802438	0.791898	2.174074
chr11	1805571	1.111489	2.176555
chr11	1807114	0.781332	2.17827
chr11	1812367	0.267925	2.182374
chr11	1816095	0.324403	2.183373
chr11	1818095	0.546613	2.184022
chr11	1822481	1.328846	2.18642
chr11	1834254	0.641009	2.202064
chr11	1836370	0.969436	2.20342
chr11	1836956	13.711992	2.203988
chr11	1838366	0.518494	2.223322
chr11	1840954	0.811268	2.224664
chr11	1841555	1.02725	2.225152
chr11	1841827	0.370215	2.225431
chr11	1849333	1.110291	2.22821
chr11	1849354	3.837456	2.228233
chr11	1854571	4.8241	2.248253
chr11	1857112	1.16923	2.260511
chr11	1857270	22.57185	2.260696
chr11	1874072	33.5543	2.639948
chr11	1874404	0.661559	2.651088
chr11	1875067	0.483713	2.651527
chr11	1876717	2.293136	2.652325
chr11	1881256	2.658226	2.662734
chr11	1884342	0.271583	2.670937
chr11	1886147	0.283537	2.671427
chr11	1887068	0.164839	2.671688
chr11	1888614	1.208234	2.671943
chr11	1888955	0.55781	2.672355
chr11	1890990	1.017749	2.67349
chr11	1891905	0.41233	2.674422
chr11	1901467	3.780139	2.678364
chr11	1906174	0.775526	2.696157
chr11	1906815	5.680467	2.696655
chr11	1909006	0.662874	2.7091
chr11	1911439	0.390547	2.710713
chr11	1912726	5.321395	2.711216
chr11	1917872	0.321984	2.7386
chr11	1920285	0.123104	2.739377
chr11	1928217	0.627649	2.740353
chr11	1938523	1.55983	2.746822
chr11	1941946	0.241157	2.752161
chr11	1944202	0.305465	2.752705
chr11	1948961	2.7001	2.754159
chr11	1956104	6.92454	2.773446
chr11	1964312	1.205222	2.830282
chr11	1967271	0.76774	2.833848
chr11	1974029	1.466435	2.839037
chr11	1975106	1.133659	2.840616
chr11	1976306	0.826327	2.841977
chr11	1979118	0.753983	2.8443
chr11	1981649	0.632703	2.846209
