chr	pos	rate	map
chr14	19035752	0.00186	0.0
chr14	20420151	0.70742	0.002575
chr14	20422583	2.221343	0.004295
chr14	20425911	1.154704	0.011688
chr14	20426704	0.069208	0.012604
chr14	20432664	0.3008	0.013016
chr14	20445618	0.448832	0.016913
chr14	20445905	0.188756	0.017042
chr14	20456322	1.42048	0.019008
chr14	20456434	0.340805	0.019167
chr14	20466824	2.131018	0.022708
chr14	20480547	0.069944	0.051952
chr14	20489393	0.375623	0.052571
chr14	20504186	0.075797	0.058127
chr14	20511673	0.092914	0.058695
chr14	20516355	0.198258	0.05913
chr14	20517501	0.136996	0.059357
chr14	20520198	0.143468	0.059726
chr14	20522721	0.082669	0.060088
chr14	20529177	0.085241	0.060622
chr14	20536377	0.194132	0.061236
chr14	20538394	0.923315	0.061627
chr14	20539108	1.279245	0.062287
chr14	20539305	3.489985	0.062539
chr14	20549093	2.223473	0.096699
chr14	20561971	2.08682	0.125333
chr14	20562080	0.111267	0.12556
chr14	20578244	1.146933	0.127359
chr14	20584114	0.913565	0.134091
chr14	20584199	0.0903	0.134169
chr14	20592038	0.085796	0.134877
chr14	20599515	0.345625	0.135518
chr14	20600017	0.039553	0.135692
chr14	20619072	0.054089	0.136445
chr14	20632463	0.051833	0.13717
chr14	20644690	29.708069	0.137803
chr14	20644775	6.474585	0.140328
chr14	20645916	0.714241	0.147716
chr14	20649375	1.100981	0.150187
chr14	20651027	1.101704	0.152005
chr14	20651157	0.322979	0.152149
chr14	20651901	0.212659	0.152389
chr14	20653540	0.620975	0.152737
chr14	20655710	1.4962	0.154085
chr14	20656094	1.378422	0.154659
chr14	20656645	2.002279	0.155419
chr14	20660992	3.538174	0.164123
chr14	20663078	4.375068	0.171504
chr14	20665362	0.73386	0.181496
chr14	20665840	3.205405	0.181847
chr14	20666556	3.58721	0.184142
chr14	20667084	5.30076	0.186036
chr14	20668817	5.70024	0.195222
chr14	20669845	18.53136	0.201082
chr14	20672016	0.598055	0.241314
chr14	20672490	1.410575	0.241597
chr14	20672509	0.249038	0.241624
chr14	20673985	0.26318	0.241992
chr14	20675194	0.174568	0.24231
chr14	20677257	0.428256	0.24267
chr14	20677591	0.114381	0.242813
chr14	20684277	3.474275	0.243578
chr14	20687978	0.157824	0.256436
chr14	20691329	0.108753	0.256965
chr14	20697600	0.441861	0.257647
chr14	20698239	0.786693	0.257929
chr14	20698298	0.733034	0.257976
chr14	20698504	0.13101	0.258127
chr14	20707100	5.183132	0.259253
chr14	20709118	37.922095	0.269712
chr14	20711852	5.218595	0.373391
chr14	20712322	0.832243	0.375844
chr14	20716025	1.109462	0.378926
chr14	20716841	0.909034	0.379831
chr14	20719360	0.62271	0.382121
chr14	20722148	0.823858	0.383857
chr14	20723446	2.862398	0.384927
chr14	20723695	6.021932	0.385639
chr14	20731036	0.758904	0.429846
chr14	20731130	0.417102	0.429918
chr14	20731855	1.021355	0.43022
chr14	20731947	4.572111	0.430314
chr14	20743269	1.734775	0.482079
chr14	20747195	1.59198	0.48889
chr14	20754712	4.04079	0.500857
chr14	20755287	0.421687	0.503181
chr14	20756405	0.566552	0.503652
chr14	20756887	1.386492	0.503925
chr14	20757804	0.948433	0.505196
chr14	20760873	1.186891	0.508107
chr14	20761616	0.742925	0.508989
