Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
    10679	0.157660785268	0.0	0
    13034	0.121598565045	0.000371290946709	0
    82931	0.121598565045	0.00887066596919	0
    82977	0.121598565045	0.00887625966525	0
    94014	0.121598565045	0.0102183435544	0
   112535	0.121618824719	0.0124704697267	0
   116023	0.121618824719	0.0128946769167	0
   120465	0.121598565045	0.0134349072093	0
   120862	0.121598565045	0.0134831819612	0
   122301	0.121598565045	0.013658162742	0
   136305	0.122044277879	0.0153610288848	0
   138601	0.122874924524	0.0156412424658	0
   139767	0.124759074233	0.0157845148304	0
   144042	0.158228056148	0.0163178588597	0
   145652	0.233087552622	0.0165726060301	0
   150390	0.269088993822	0.017676975057	0
   150399	0.297027084658	0.0176793981141	0
   155566	0.263456804372	0.0192141352979	0
   157275	0.0992318846365	0.0196643842732	0
   159382	0.0687208151668	0.0198734661378	0
   165453	0.0684371797268	0.0202906695583	0
   165503	0.0667961461099	0.0202940914173	0
   168247	0.0659249801158	0.0204773806906	0
   184476	0.0660262784872	0.0215472758557	0
   193162	0.0660262784872	0.0221207806374	0
   196829	0.0660262784872	0.0223628999528	0
   199945	0.0660262784872	0.0225686369452	0
   202494	0.0660262784872	0.0227369381114	0
   208222	0.0660262784872	0.0231151355811	0
   212756	0.0660262784872	0.0234144986062	0
   213151	0.0660262784872	0.0234405809108	0
   213592	0.0660262784872	0.0234696981147	0
   214991	0.0660262784872	0.0235620680477	0
   215974	0.0660262784872	0.0236269719402	0
   220341	0.0660262784872	0.0239153096506	0
   220658	0.0660262784872	0.0239362399201	0
   226011	0.0660262784872	0.0242896780418	0
   229038	0.0660262784872	0.0244895397286	0
   243126	0.0660465381615	0.025419718102	0
   248279	0.0660465381615	0.0257600563183	0
   265714	0.0661275768586	0.0269115777112	0
   268992	0.0661275768586	0.0271283440702	0
   274474	0.0666138090414	0.0274908544741	0
   276848	0.0674849750356	0.0276489954136	0
   277763	0.0692880860467	0.0277107448749	0
   284738	0.11537884504	0.028194029275	0
   286971	0.195607155199	0.0284516695269	0
   287705	0.254927481499	0.0285952457866	0
   288280	0.319332986043	0.028741828582	0
   293384	0.345508485217	0.0303717051963	0
   294021	1.0153743557	0.0305917941419	0
   294495	1.79877544086	0.0310730809382	0
   295246	1.8033136079	0.0324239615779	0
   295936	0.584836017518	0.0336682479673	0
   296341	0.237017929433	0.0339051058453	0
   296599	0.143863947081	0.0339662556202	0
   297805	0.143661350338	0.0341397574448	0
   298620	0.143661350338	0.0342568401285	0
   303389	0.143600571316	0.0349419615337	0
   303811	0.143843687407	0.0350025602454	0
   307022	0.144208361544	0.0354644423257	0
   307134	0.14418810187	0.035480593338	0
   307362	0.14418810187	0.0355134687115	0
   307648	0.144289400241	0.0355547072785	0
   310204	0.144795892098	0.0359235103372	0
   310457	0.147105494966	0.0359601438802	0
   312577	0.167729843386	0.0362720071244	0
   313250	0.169715291466	0.0363848899775	0
   314442	0.170910612249	0.0365871909291	0
   314443	0.171255026711	0.0365873611104	0
   316349	1.88279231011	0.0369137728266	0
   316558	2.42080822036	0.0373072764802	0
   317791	2.28144192097	0.0402921342923	0
   319935	1.29823992803	0.0451835449605	0
   320993	1.28867736177	0.0465570819939	0
   321052	1.27834492789	0.0466331145255	0
   321998	1.37567240314	0.0478424286652	0
   322522	2.05268993865	0.048563282058	0
   323247	2.00078465313	0.05005148277	0
   323943	1.91229039587	0.0514440274299	0
   325455	1.81998731983	0.0543354111567	0
   327829	1.78550535421	0.0586560602031	0
   330492	1.80341490627	0.0634108619136	0
   330655	1.83587090447	0.0637048176316	0
   331506	2.10961962338	0.0652671444399	0
   331827	2.2615671805	0.0659443321567	0
   332469	2.28223204827	0.0673962579219	0
   332483	2.29495512372	0.0674282094542	0
   332528	2.30798209428	0.0675314831438	0
   333739	2.35678764963	0.0703264490548	0
   334742	4.06151768247	0.0726903073308	0
   335657	4.81698067679	0.0764065961115	0
   335732	5.18923193206	0.0767678686493	0
   337772	2.69188266226	0.0873539030063	0
   338113	1.17398734566	0.0882718344066	0
   338297	0.265381473429	0.0884878471057	0
   339756	0.190481457606	0.0888750398708	0
   341466	0.191798336434	0.0892007627581	0
   341889	0.189387435194	0.0892818926238	0
   342424	0.189711589983	0.0893832153068	0
   342971	0.193297552331	0.0894869873844	0
   342992	0.195343779433	0.0894910474232	0
   346821	1.94691417922	0.0902390183899	0
   349426	65.9611638941	0.0953107300294	0
   350427	65.9611638941	0.161337855371	0
   351004	65.9040113529	0.199397446492	0
   351114	4.59552217721	0.206646888754	0
   352074	4.06437429654	0.211058588828	0
   352577	2.00937475503	0.213102970275	0
   353288	1.59259273569	0.214531635908	0
   354264	1.56587022531	0.216086004716	0
   354439	1.5497232649	0.216360033018	0
   354542	1.54536743493	0.21651965494	0
   355222	1.55659129449	0.217570503986	0
   355410	1.58746703809	0.217863142825	0
   355944	1.64040556699	0.218710850142	0
   356095	1.68007400924	0.218958550998	0
   356374	1.70296744118	0.219427293004	0
   356596	1.72101881096	0.219805350682	0
   357247	1.72282192197	0.220925734981	0
   357570	1.72282192197	0.221482205429	0
   359079	1.72419957983	0.224081945066	0
   359141	1.72531386191	0.224188845238	0
   359196	1.72582035377	0.2242837375	0
   359884	1.72460477331	0.225471102309	0
   360161	1.72472633136	0.225948817324	0
   360971	1.72344997188	0.22734584545	0
   361365	1.72340945253	0.228024884901	0
   361437	1.72340945253	0.228148969328	0
   362199	1.72332841383	0.229462207493	0
   362623	1.72278140263	0.230192898984	0
   362857	1.72182919794	0.230596030035	0
   363350	1.72168738022	0.231444892153	0
   364326	1.72085673357	0.233125257902	0
   365728	6.97394715897	0.235537899448	0
   365758	11.7645294802	0.235747119078	0
   365930	11.7645294802	0.237770616852	0
   366043	11.7645294802	0.239100010081	0
   366192	11.7645294802	0.240852923697	0
   367725	11.7645294802	0.258887947978	0
   367753	11.7645294802	0.259217354074	0
   368115	11.7645294802	0.263476113867	0
   368215	11.7645294802	0.264652566815	0
   369058	11.7511175758	0.274570066362	0
   369236	11.7511175758	0.276661764278	0
   369955	11.7511175758	0.285110818321	0
   370543	11.7485243375	0.292020475456	0
   371281	11.7485243375	0.300690886701	0
