Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
     2220	0.489733688262	0.0	0
     3587	0.489748265404	0.000669465485385	0
     6115	0.489398413978	0.00190754886709	0
     6157	0.489150602551	0.0019281040961	0
     7214	0.488742442554	0.00244513639962	0
     7242	0.487853236845	0.00245882142124	0
     8547	0.487255573992	0.00309546938513	0
    10583	0.487197265421	0.00408752266671	0
    11885	0.487197265421	0.00472185286489	0
    12344	0.48729930542	0.00494547643888	0
    13546	0.487022339708	0.00553121081623	0
    13905	0.486861991137	0.00570605198196	0
    14417	0.48629348257	0.00595532403863	0
    15463	0.48629348257	0.00646398760449	0
    18901	0.48629348257	0.0081358648891	0
    19389	0.48629348257	0.00837317640014	0
    22211	0.486351791141	0.00974549631641	0
    23722	0.49420887109	0.0104803738145	0
    25640	1.97836608435	0.0114282656421	0
    32579	1.97940106149	0.0251561484408	0
    32869	1.97980922148	0.025730174457	0
    34401	1.98671878715	0.0287632420094	0
    36164	2.06040624382	0.0322658276685	0
    36718	1.90829375909	0.0334072922903	0
    36975	0.424428088684	0.0338977242237	0
    38218	0.416119117309	0.0344252885128	0
    42904	0.418320265866	0.0363752218802	0
    43474	0.419632208715	0.0366136645775	0
    45367	0.418582654436	0.0374080284798	0
    45521	0.418553500151	0.0374724900628	0
    48878	0.418903351577	0.0388775750229	0
    49375	6.89430340113	0.039085770149	0
    49448	9.74352257128	0.0395890532914	0
    49640	9.74352257128	0.0414598094502	0
    49663	9.74352257128	0.0416839111544	0
    49733	9.74363918842	0.0423659581718	0
    49783	9.74363918842	0.0428531394023	0
    51088	9.72575303425	0.0555685886161	0
    51137	9.65317344043	0.0560451503982	0
    51166	8.76769948045	0.0563250927632	0
    51196	3.12309452838	0.0565881241849	0
    53011	3.08316773435	0.0622565408997	0
    53206	3.05242454026	0.0628577576604	0
    56117	2.33111836207	0.0717433658178	0
    56180	1.58922925829	0.071890226158	0
    56962	0.883170771432	0.0731330033797	0
    57109	0.502634459607	0.0732628303285	0
    57218	0.246630678405	0.0733176170619	0
    58980	0.243336244141	0.0737521806379	0
    59717	0.244473261276	0.0739315188522	0
    60532	0.24428375842	0.0741307650703	0
    61583	0.246543215549	0.074387506455	0
    61716	0.246572369834	0.0744202977376	0
    62646	0.387926923206	0.0746496093127	0
    63097	14.6495182767	0.0748245641801	0
    63683	20.2119081436	0.0834091820361	0
    64081	20.2119081436	0.0914535214189	0
    65351	2.21415136854	0.117122645344	0
    65610	0.284006472449	0.117696110141	0
    66283	0.280362186758	0.117887247094	0
    66366	0.275610038218	0.117910516587	0
    66675	0.272126101097	0.117995680628	0
    69631	0.272228141097	0.118800085267	0
    69854	0.272548838238	0.118860791778	0
    71892	0.382635420383	0.119416246514	0
    72083	0.475710476924	0.119489329019	0
    72161	0.709119686843	0.119526435136	0
    72338	1.4265629222	0.119651948709	0
    72487	3.12831314548	0.119864506773	0
    73230	3.15646160816	0.122188843849	0
    73263	3.19598024219	0.12229300628	0
    73422	3.19962452788	0.122801168392	0
    73624	3.19509103648	0.123447492663	0
    73654	3.18947883652	0.123543344666	0
    74168	3.14856079678	0.125182736788	0
    75345	2.00336588419	0.128888593414	0
    76087	1.5350314415	0.130375090259	0
    77314	1.5381655272	0.132258573721	0
    78232	1.83215734244	0.13367061052	0
    78382	2.78007978202	0.133945433393	0
    79829	7.64337903629	0.137968208764	0
    81113	7.61383116791	0.14778230803	0
    81136	7.60492453368	0.147957426162	0
    81242	7.57642621958	0.148763547987	0
    81254	7.53612041984	0.148854464169	0
    81461	7.4872578373	0.150414441475	0
    82081	7.4872578373	0.155056541334	0
    82133	7.4872578373	0.155445879325	0
    82858	7.4872578373	0.160874140528	0
    82935	7.4872578373	0.161450659235	0
    82969	7.48562519731	0.161705227168	0
    83173	7.48562519731	0.163232293659	0
    83285	7.48562519731	0.164070684905	0
    83597	7.48562519731	0.166406199734	0
    84206	7.47467776309	0.170964944575	0
    84782	7.41418262063	0.175270359083	0
    84806	7.37467856374	0.175448299349	0
    85925	7.35437260387	0.183700565639	0
    86053	7.33572843828	0.184641925449	0
    86633	7.31102018129	0.188896647943	0
    86802	7.16444701081	0.190132209479	0
    87179	6.8602366185	0.192833206804	0
    87542	6.43430708411	0.19532347258	0
    88525	6.35029901036	0.2016483957	0
    88758	5.99238642411	0.203128015049	0
    88813	5.64763699776	0.203457596958	0
    88956	5.31156097137	0.204265208568	0
    89183	5.03688387029	0.205470933608	0
