Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
   194441	0.0457339995446	0.0	0
   196912	0.0457339995446	0.000113009080052	0
   197557	0.0457339995446	0.000142507713746	0
   199256	0.0457339995446	0.000220208595845	0
   199492	0.0457951957974	0.000231001574952	0
   199891	0.0470803171048	0.000249274776019	0
   200948	0.521310478306	0.000299039568744	0
   202547	2.93829727761	0.00113261412601	0
   203235	0.17738753793	0.00315416297939	0
   203788	0.051200864789	0.00325225853265	0
   204062	0.0259268124091	0.00326628675365	0
   204228	0.0155642469458	0.00327059089009	0
   204968	0.0152786644331	0.00328210802486	0
   204986	0.0152786644331	0.00328238340799	0
   205198	0.0151358731767	0.00328562272964	0
   206421	0.0151358731767	0.00330413459609	0
   206767	0.0151358731767	0.00330937095545	0
   211015	0.0151358731767	0.00337366781833	0
   211482	0.0151358731767	0.00338073598552	0
   212015	0.0151358731767	0.0033888036915	0
   214544	0.0153806581876	0.00342708194759	0
   216056	0.0183588758208	0.0034503385635	0
   216290	0.0191544271063	0.00345463454045	0
   218141	0.023642152307	0.00349008960941	0
   218489	0.295108729443	0.00349831642565	0
   218613	3.86958185175	0.00353490974491	0
   219089	0.0376356954326	0.00537683127751	0
   221584	0.0350654528177	0.0054707308077	0
   223272	0.0329439827228	0.00552992186322	0
   224393	0.0303941388588	0.00556685176188	0
   224676	0.0276607062366	0.00557545391513	0
   230368	0.0276607062366	0.00573289963417	0
   232098	0.0275995099839	0.00578075102406	0
   233067	0.0281502762585	0.00580749582638	0
   233212	0.0290070237968	0.00581157761644	0
   235619	0.0463255633211	0.00588139642119	0
   236091	0.0801262935822	0.00590326388217	0
   236811	0.152521460569	0.00596095358962	0
   237087	0.230240701543	0.00600305049188	0
   238058	0.313120826499	0.00622661264237	0
   241432	0.316099044132	0.00728308231098	0
   241829	0.284950151489	0.00740857542659	0
   243268	0.279972856267	0.00781861683829	0
   244141	0.279238501234	0.00806303467172	0
   244167	0.277463809904	0.00807029458717	0
   244171	0.276301081102	0.00807140427922	0
   244197	0.273200470964	0.00807858871929	0
   244552	0.272751698444	0.0081755745805	0
   247102	8.44159469115	0.0088710903916	0
   247972	8.07394800346	0.0162152792008	0
   248016	6.87915236504	0.0165705316074	0
   248077	0.59656147042	0.0169901604321	0
   249097	0.543218736785	0.0175986531319	0
   252231	0.543953091818	0.019301100245	0
   252283	0.576019928252	0.019329385153	0
   252649	0.535834388955	0.0195402103235	0
   252735	0.512396224158	0.0195862911018	0
   252818	0.49456771586	0.0196288204575	0
   252941	0.472516666125	0.0196896515726	0
   252942	0.459583858046	0.0196901248237	0
   253841	0.45362742278	0.0201032892841	0
   254010	0.446222676199	0.0201799539097	0
   255014	0.441836944753	0.0206279614766	0
   257230	0.441714552248	0.0216070709222	0
   257704	0.441510564738	0.0218164437016	0
   259229	0.438879125871	0.0224897473128	0
   260610	0.431902753059	0.0230958390797	0
   261210	0.426680672825	0.0233549807315	0
   267250	0.434513793176	0.0259321324033	0
   268020	0.862540783561	0.026266708636	0
   269147	3.78823163311	0.0272387927519	0
   269856	3.99397343481	0.0299246473275	0
   270346	3.99927711004	0.0318816953304	0
   270514	4.02030822223	0.032553573069	0
   270548	4.02487754244	0.0326902650988	0
   272010	4.0284677226	0.0385746356579	0
   272199	4.01259749439	0.039336014956	0
   273153	0.985688042817	0.0431640343527	0
   274780	0.912558520797	0.0447677474317	0
   276012	0.909661898168	0.0458920205084	0
   278039	0.911028614479	0.0477359044009	0
   280000	0.906683680535	0.0495224310855	0
   280817	0.903746260403	0.050263193366	0
   282466	35.5601837235	0.051753471031	0
   283928	35.5601837235	0.10374245788	0
   284039	35.5601837235	0.107689638621	0
   284257	35.5601837235	0.115441759611	0
   285038	35.5601837235	0.143214263242	0
   285892	35.5601837235	0.173582658877	0
   285920	35.5342161136	0.174578344347	0
   285936	35.5342161136	0.175146892213	0
   286134	1.02256898447	0.182182666188	0
   286621	0.97703897243	0.182680658854	0
   287070	0.97591704113	0.183119348271	0
   290158	0.974835907332	0.186132980176	0
