Position(bp)	Rate(cM/Mb)	Map(cM)	Filtered
 19147562	0.961787508978	0.0	0
 19167959	0.869500565625	0.019617579742	0
 19172225	0.71310493799	0.0233268685889	0
 19198770	0.656402481399	0.042256239954	0
 19203316	0.615849060559	0.0452402452571	0
 19204696	0.599731473758	0.0460901169607	0
 19205032	0.582009990514	0.0462916276793	0
 19225892	0.582009990514	0.0584323548235	0
 19229142	0.581978541564	0.0603238880789	0
 19229179	0.582120061839	0.0603454211748	0
 19240775	0.582591796086	0.0670956850974	0
 19242276	0.583991274355	0.0679701561696	0
 19243929	0.593488857212	0.0689354926925	0
 19250820	0.598945250012	0.0730252242032	0
 19254331	0.599133943711	0.0751281211332	0
 19259939	0.659783243508	0.0784880640379	0
 19260634	0.727760148623	0.078946614886	0
 19262681	1.31975518072	0.0804363390611	0
 19263735	4.6922147675	0.0818273607071	0
 19272818	4.68929001516	0.124446747975	0
 19273228	4.68572055935	0.12636935751	0
 19273251	4.64433374134	0.126477128344	0
 19278519	0.475979856074	0.150943478871	0
 19280540	0.237958479087	0.151905433059	0
 19281604	0.231495719892	0.152158622265	0
 19283000	0.217343692456	0.152481790101	0
 19284039	0.211745779382	0.152707609285	0
 19285206	0.208380741747	0.152954717836	0
 19287521	0.205786203384	0.153437117996	0
 19287753	0.20127327908	0.153484860646	0
 19288225	0.199370617613	0.153579861634	0
 19288394	0.198379975693	0.153613556039	0
 19289221	0.197153466649	0.153777615776	0
 19293305	0.199339168664	0.154582790659	0
 19295712	0.254343381962	0.155062599425	0
 19296589	0.417406186967	0.155285658964	0
 19298564	0.565263424716	0.156110036576	0
 19298633	0.695414903696	0.156149039564	0
 19303482	0.705871679523	0.159521106039	0
 19303680	0.714472967308	0.159660868317	0
 19305128	0.716469975624	0.160695425551	0
 19307316	0.716532873524	0.162263061355	0
 19307875	0.716658669323	0.162663604615	0
 19308239	0.716642944849	0.162924467364	0
 19311350	0.716627220374	0.165153943172	0
 19311780	0.716957434347	0.165462094135	0
 19314519	0.716407077725	0.167425840469	0
 19314579	0.716407077725	0.167468824894	0
 19317385	0.716517149049	0.16947906221	0
 19322246	0.716627220374	0.172962052276	0
 19327556	0.717193301471	0.17676734376	0
 19327580	0.718262565766	0.17678455577	0
 19342790	0.720684134905	0.18770932971	0
 19348356	0.72621915008	0.191720657416	0
 19351096	0.744805479445	0.193710496944	0
 19361026	0.742415359256	0.201106415669	0
 19377679	0.740198208291	0.213469859559	0
 19380762	0.735638110562	0.215751889707	0
 19382855	0.732744807175	0.217291579974	0
 19386548	0.731628369455	0.219997608009	0
 19402754	0.728593545794	0.231854376295	0
 19421095	0.727665801773	0.245217511541	0
 19425798	0.730165993287	0.248639723366	0
 19432566	0.83342862014	0.253581487123	0
 19437100	3.31817869933	0.257360251418	0
 19440123	7.7762874841	0.267391106255	0
 19450614	0.181947899393	0.348972138345	0
 19451890	0.182026521768	0.349204303927	0
 19452658	0.181995072818	0.349344100799	0
 19456104	0.18263977629	0.349971255757	0
 19457448	0.182718398665	0.350216722673	0
 19457840	0.183017163688	0.350288349229	0
 19458371	0.183300204237	0.350385531201	0
 19459043	0.183221581862	0.350508708876	0
 19459541	0.183221581862	0.350599953286	0
 19460616	0.183221581862	0.350796916487	0
 19465974	0.184338019582	0.351778617471	0
 19466931	0.183504622411	0.351955028783	0
 19468896	0.183504622411	0.352315614579	0
 19474739	0.186539446072	0.353387833503	0
 19474941	0.188803770462	0.353425514063	0
 19478747	0.182341011266	0.354144100553	0
 19480506	0.181224573546	0.354464838958	0
 19484083	0.180988706423	0.355113078864	0
 19484764	0.180391176375	0.355236332016	0
 19494412	0.180705665874	0.356976746777	0
 19496175	0.180862910623	0.357295330929	0
 19496434	0.181114502222	0.35734217414	0
 19496504	0.181114502222	0.357354851212	0
 19503095	0.181303195921	0.358548577871	0
 19504666	0.182403909166	0.35883340472	0
 19505180	0.183850560859	0.358927160329	0
 19505894	0.186067711824	0.359058429818	0
 19509431	0.189605718683	0.359716550985	0
 19511288	0.202263921	0.36006864871	0
 19514758	0.299079513133	0.360770504359	0
 19517420	0.555168311812	0.361566654966	0
 19520285	1.01001447358	0.363157212337	0
 19520518	1.33881324433	0.363392544828	0
 19520922	1.99515282783	0.363933425882	0
 19521579	1.55628273258	0.365244241699	0
 19522647	1.14996230044	0.36690635172	0
 19523899	1.02893101692	0.368346103514	0
 19524950	1.0067437828	0.369427510249	0
 19527206	6.1242426992	0.371698725103	0
 19527237	10.1613129433	0.371888576124	0
 19529067	10.1613129433	0.39048377881	0
 19529644	10.152695931	0.39634685685	0
 19531484	10.141735972	0.415027816105	0
 19531808	0.415251933901	0.418313739189	0
 19533248	0.414843097553	0.418911701659	0
 19534703	0.420173694554	0.419515298209	0
 19536105	0.455506589717	0.420104382641	0
 19536794	0.479659383207	0.420418225864	0
 19538302	0.490792311456	0.421141553283	0
 19538452	0.501186189384	0.421215172129	0
 19539455	0.494833501513	0.421717861579	0
 19540105	0.478920332885	0.422039502568	0
 19541688	0.432973417145	0.42279763454	0
 19542196	0.422831130817	0.423017583778	0
 19543122	0.419780582681	0.423409126349	0
 19543915	0.413176303211	0.423742011911	0
 19544225	0.405848697894	0.423870097194	0
 19547506	0.407279625113	0.425201686614	0
 19548826	0.434278548564	0.425739295405	0
 19549161	0.451072287788	0.425884778247	0
 19550429	0.450175992717	0.426456738725	0
 19551913	0.449955850068	0.427124799333	0
 19553176	0.426337688726	0.427693094436	0
 19555872	0.440505440636	0.42884250009	0
 19556106	0.4865624277	0.428945578741	0
 19556535	0.36314102399	0.429154313283	0
 19557010	0.241276343297	0.429326806056	0
 19557345	0.156883086358	0.429407633002	0
 19564689	0.156851637408	0.430559782577	0
 19564715	0.156867361883	0.430563861505	0
 19566501	0.156883086358	0.430844026048	0
 19568335	0.156898810833	0.431131749345	0
 19568536	0.157103229007	0.431163286352	0
 19569428	0.157103229007	0.431303422872	0
 19570371	0.157244749281	0.431451571013	0
 19573146	0.157574963255	0.431887925192	0
 19582751	0.157543514305	0.433401432636	0
 19583254	0.15759068773	0.433480676127	0
 19584477	0.157449167455	0.433673409444	0
 19585867	0.473322419811	0.433892264258	0
 19585929	1.22597441224	0.433921610846	0
 19585954	2.31962736797	0.43395225942	0
 19586168	2.55813620368	0.434448660652	0
 19586519	1.94006999216	0.435346565909	0
 19586569	1.38702448446	0.435443568622	0
 19586754	0.996208384595	0.435700168466	0
 19587132	0.458274097305	0.436076735047	0
 19592296	0.456261364514	0.438443263806	0
 19592387	0.450270339566	0.43848478271	0
 19593471	0.449908676643	0.438972875129	0
 19594961	0.462676950285	0.439643239372	0
 19594994	0.472960756888	0.439658507837	0
 19595334	0.485791928429	0.43981931418	0
 19596555	0.548626930242	0.440412466533	0
 19606137	0.556096055833	0.445669410093	0
 19608432	0.551897621027	0.446945650934	0
 19611302	0.567496300155	0.448529596163	0
 19612262	0.689125113724	0.449074392611	0
 19612351	0.839702685636	0.449135725926	0
 19613858	1.21704291049	0.450401157763	0
 19614637	1.23633684122	0.45134923353	0
 19614921	1.24456074161	0.451700353193	0
 19615147	1.23278310989	0.451981623166	0
 19615453	1.23292463016	0.452358854892	0
 19615752	1.23467004688	0.452727499482	0
 19618079	1.26923244277	0.455600576477	0
 19618439	1.29440732713	0.456057501414	0
 19619863	1.32856088668	0.457900736945	0
 19620621	1.33169005719	0.458907785782	0
 19620625	1.33953657018	0.458913113234	0
 19620780	1.31802548847	0.459120740774	0
 19620986	1.28816471059	0.45939225371	0
 19621080	1.22781417581	0.459513341601	0
 19622143	1.07890339824	0.460818507614	0
 19622265	0.943908780984	0.460950134049	0
 19622874	0.920054752519	0.461524975251	0
 19623972	0.772354759519	0.462535195716	0
